"predator_id","prey_id","quality_code","source"
"SP159","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP050",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP051",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP052",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP053",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP058",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP059",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP060",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP061",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP062",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP063",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP064",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP065",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP160","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP050",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP051",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP052",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP053",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP058",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP059",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP060",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP061",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP062",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP063",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP064",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP065",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP161","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP162","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP162","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP163","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP163","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP163","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP163","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP050",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP051",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP052",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP053",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP058",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP059",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP060",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP061",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP062",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP063",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP064",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP065",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP220",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP221",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP164","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP050",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP051",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP052",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP053",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP058",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP059",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP060",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP061",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP062",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP063",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP064",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP065",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP220",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP221",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP165","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP050",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP051",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP052",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP053",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP058",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP059",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP060",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP061",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP062",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP063",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP064",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP065",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP166","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP167","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP168","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP169","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP050",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP051",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP052",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP053",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP058",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP059",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP060",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP061",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP062",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP063",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP064",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP065",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP170","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP171","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP172","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP172","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP173","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP174","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP174","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP174","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP175","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP175","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP175","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP176","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP176","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP176","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP177","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP177","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP177","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP178","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP178","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP178","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP050",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP051",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP052",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP053",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP058",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP059",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP060",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP061",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP062",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP063",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP064",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP065",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP179","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP180","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP180","SP155",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP180","SP156",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP180","SP157",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP180","SP195",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP180","SP196",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP180","SP220",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP180","SP221",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP180","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP180","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP181","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP181","SP155",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP181","SP156",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP181","SP157",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP181","SP220",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP181","SP221",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP181","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP181","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP182","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP182","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP182","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP050",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP051",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP052",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP053",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP058",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP059",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP060",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP061",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP062",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP063",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP064",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP065",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP183","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP184","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP184","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP185","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP185","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP186","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP186","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP187","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP187","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP188","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP188","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP189","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP189","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP190","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP190","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP191","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP191","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP192","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP192","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP193","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP193","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP194","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP194","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP195","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP195","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP196","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP196","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP197","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP197","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP198","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP198","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP199","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP199","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP200","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP200","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP201","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP201","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP202","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP202","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP203","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP203","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP204","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP204","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP205","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP205","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP206","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP206","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP207","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP207","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP208","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP208","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP209","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP209","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP210","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP210","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP118",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP135",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP136",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP211",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP212",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP213",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP218",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP219",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP220",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP221",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP211","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP212","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP212","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP212","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP213","SP118",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP213","SP220",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP213","SP221",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP213","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP213","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP213","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
