"predator_id","prey_id","quality_code","source"
"SP039","SP073",1,"Frelat et al. 2022"
"SP056","SP073",1,"Frelat et al. 2022"
"SP057","SP073",1,"Frelat et al. 2022"
"SP058","SP073",1,"Frelat et al. 2022"
"SP065","SP073",1,"Frelat et al. 2022"
"SP070","SP073",1,"Frelat et al. 2022"
"SP071","SP073",1,"Frelat et al. 2022"
"SP073","SP073",1,"Frelat et al. 2022"
"SP087","SP073",1,"Frelat et al. 2022"
"SP012","SP073",1,"Frelat et al. 2022"
"SP025","SP074",1,"Frelat et al. 2022"
"SP008","SP075",1,"Frelat et al. 2022"
"SP017","SP075",1,"Frelat et al. 2022"
"SP002","SP075",1,"Frelat et al. 2022"
"SP032","SP075",1,"Frelat et al. 2022"
"SP033","SP075",1,"Frelat et al. 2022"
"SP028","SP075",1,"Frelat et al. 2022"
"SP034","SP075",1,"Frelat et al. 2022"
"SP035","SP075",1,"Frelat et al. 2022"
"SP036","SP075",1,"Frelat et al. 2022"
"SP003","SP075",1,"Frelat et al. 2022"
"SP004","SP075",1,"Frelat et al. 2022"
"SP005","SP075",1,"Frelat et al. 2022"
"SP006","SP075",1,"Frelat et al. 2022"
"SP007","SP075",1,"Frelat et al. 2022"
"SP025","SP075",1,"Frelat et al. 2022"
"SP038","SP075",1,"Frelat et al. 2022"
"SP039","SP075",1,"Frelat et al. 2022"
"SP040","SP075",1,"Frelat et al. 2022"
"SP041","SP075",1,"Frelat et al. 2022"
"SP104","SP075",1,"Frelat et al. 2022"
"SP042","SP075",1,"Frelat et al. 2022"
"SP043","SP075",1,"Frelat et al. 2022"
"SP045","SP075",1,"Frelat et al. 2022"
"SP047","SP075",1,"Frelat et al. 2022"
"SP048","SP075",1,"Frelat et al. 2022"
"SP051","SP075",1,"Frelat et al. 2022"
"SP053","SP075",1,"Frelat et al. 2022"
"SP054","SP075",1,"Frelat et al. 2022"
"SP056","SP075",1,"Frelat et al. 2022"
"SP057","SP075",1,"Frelat et al. 2022"
"SP058","SP075",1,"Frelat et al. 2022"
"SP060","SP075",1,"Frelat et al. 2022"
"SP061","SP075",1,"Frelat et al. 2022"
"SP063","SP075",1,"Frelat et al. 2022"
"SP065","SP075",1,"Frelat et al. 2022"
"SP102","SP075",1,"Frelat et al. 2022"
"SP070","SP075",1,"Frelat et al. 2022"
"SP072","SP075",1,"Frelat et al. 2022"
"SP075","SP075",1,"Frelat et al. 2022"
"SP105","SP075",1,"Frelat et al. 2022"
"SP086","SP075",1,"Frelat et al. 2022"
"SP011","SP075",1,"Frelat et al. 2022"
"SP012","SP075",1,"Frelat et al. 2022"
"SP090","SP075",1,"Frelat et al. 2022"
"SP014","SP075",1,"Frelat et al. 2022"
"SP031","SP075",1,"Frelat et al. 2022"
"SP094","SP075",1,"Frelat et al. 2022"
"SP095","SP075",1,"Frelat et al. 2022"
"SP100","SP075",1,"Frelat et al. 2022"
"SP008","SP076",1,"Frelat et al. 2022"
"SP017","SP076",1,"Frelat et al. 2022"
"SP002","SP076",1,"Frelat et al. 2022"
"SP032","SP076",1,"Frelat et al. 2022"
"SP033","SP076",1,"Frelat et al. 2022"
"SP028","SP076",1,"Frelat et al. 2022"
"SP034","SP076",1,"Frelat et al. 2022"
"SP035","SP076",1,"Frelat et al. 2022"
"SP036","SP076",1,"Frelat et al. 2022"
"SP003","SP076",1,"Frelat et al. 2022"
"SP004","SP076",1,"Frelat et al. 2022"
"SP005","SP076",1,"Frelat et al. 2022"
"SP007","SP076",1,"Frelat et al. 2022"
"SP025","SP076",1,"Frelat et al. 2022"
"SP038","SP076",1,"Frelat et al. 2022"
"SP039","SP076",1,"Frelat et al. 2022"
"SP040","SP076",1,"Frelat et al. 2022"
"SP041","SP076",1,"Frelat et al. 2022"
"SP104","SP076",1,"Frelat et al. 2022"
"SP042","SP076",1,"Frelat et al. 2022"
"SP044","SP076",1,"Frelat et al. 2022"
"SP046","SP076",1,"Frelat et al. 2022"
"SP048","SP076",1,"Frelat et al. 2022"
"SP049","SP076",1,"Frelat et al. 2022"
"SP053","SP076",1,"Frelat et al. 2022"
"SP054","SP076",1,"Frelat et al. 2022"
"SP055","SP076",1,"Frelat et al. 2022"
"SP056","SP076",1,"Frelat et al. 2022"
"SP057","SP076",1,"Frelat et al. 2022"
"SP058","SP076",1,"Frelat et al. 2022"
"SP060","SP076",1,"Frelat et al. 2022"
"SP061","SP076",1,"Frelat et al. 2022"
"SP062","SP076",1,"Frelat et al. 2022"
"SP063","SP076",1,"Frelat et al. 2022"
"SP102","SP076",1,"Frelat et al. 2022"
"SP070","SP076",1,"Frelat et al. 2022"
"SP071","SP076",1,"Frelat et al. 2022"
"SP072","SP076",1,"Frelat et al. 2022"
"SP073","SP076",1,"Frelat et al. 2022"
"SP074","SP076",1,"Frelat et al. 2022"
"SP076","SP076",1,"Frelat et al. 2022"
"SP086","SP076",1,"Frelat et al. 2022"
"SP027","SP076",1,"Frelat et al. 2022"
"SP087","SP076",1,"Frelat et al. 2022"
"SP021","SP076",1,"Frelat et al. 2022"
"SP010","SP076",1,"Frelat et al. 2022"
"SP011","SP076",1,"Frelat et al. 2022"
"SP012","SP076",1,"Frelat et al. 2022"
"SP090","SP076",1,"Frelat et al. 2022"
"SP014","SP076",1,"Frelat et al. 2022"
"SP031","SP076",1,"Frelat et al. 2022"
"SP094","SP076",1,"Frelat et al. 2022"
"SP095","SP076",1,"Frelat et al. 2022"
"SP100","SP076",1,"Frelat et al. 2022"
"SP101","SP076",1,"Frelat et al. 2022"
"SP025","SP105",1,"Frelat et al. 2022"
"SP042","SP105",1,"Frelat et al. 2022"
"SP045","SP105",1,"Frelat et al. 2022"
"SP047","SP105",1,"Frelat et al. 2022"
"SP048","SP105",1,"Frelat et al. 2022"
"SP056","SP105",1,"Frelat et al. 2022"
"SP057","SP105",1,"Frelat et al. 2022"
"SP058","SP105",1,"Frelat et al. 2022"
"SP059","SP105",1,"Frelat et al. 2022"
"SP075","SP105",1,"Frelat et al. 2022"
"SP076","SP105",1,"Frelat et al. 2022"
"SP031","SP105",1,"Frelat et al. 2022"
"SP001","SP111",1,"Frelat et al. 2022"
"SP009","SP111",1,"Frelat et al. 2022"
"SP020","SP111",1,"Frelat et al. 2022"
"SP008","SP077",1,"Frelat et al. 2022"
"SP017","SP077",1,"Frelat et al. 2022"
"SP032","SP077",1,"Frelat et al. 2022"
"SP033","SP077",1,"Frelat et al. 2022"
"SP028","SP077",1,"Frelat et al. 2022"
"SP034","SP077",1,"Frelat et al. 2022"
"SP035","SP077",1,"Frelat et al. 2022"
"SP036","SP077",1,"Frelat et al. 2022"
"SP003","SP077",1,"Frelat et al. 2022"
"SP004","SP077",1,"Frelat et al. 2022"
"SP005","SP077",1,"Frelat et al. 2022"
"SP006","SP077",1,"Frelat et al. 2022"
"SP007","SP077",1,"Frelat et al. 2022"
"SP025","SP077",1,"Frelat et al. 2022"
"SP026","SP077",1,"Frelat et al. 2022"
"SP038","SP077",1,"Frelat et al. 2022"
"SP042","SP077",1,"Frelat et al. 2022"
"SP045","SP077",1,"Frelat et al. 2022"
"SP047","SP077",1,"Frelat et al. 2022"
"SP048","SP077",1,"Frelat et al. 2022"
"SP051","SP077",1,"Frelat et al. 2022"
"SP053","SP077",1,"Frelat et al. 2022"
"SP056","SP077",1,"Frelat et al. 2022"
"SP057","SP077",1,"Frelat et al. 2022"
"SP060","SP077",1,"Frelat et al. 2022"
"SP061","SP077",1,"Frelat et al. 2022"
"SP063","SP077",1,"Frelat et al. 2022"
"SP065","SP077",1,"Frelat et al. 2022"
"SP066","SP077",1,"Frelat et al. 2022"
"SP102","SP077",1,"Frelat et al. 2022"
"SP070","SP077",1,"Frelat et al. 2022"
"SP071","SP077",1,"Frelat et al. 2022"
"SP072","SP077",1,"Frelat et al. 2022"
"SP077","SP077",1,"Frelat et al. 2022"
"SP027","SP077",1,"Frelat et al. 2022"
"SP031","SP077",1,"Frelat et al. 2022"
"SP097","SP077",1,"Frelat et al. 2022"
"SP008","SP078",1,"Frelat et al. 2022"
"SP017","SP078",1,"Frelat et al. 2022"
"SP032","SP078",1,"Frelat et al. 2022"
"SP028","SP078",1,"Frelat et al. 2022"
"SP034","SP078",1,"Frelat et al. 2022"
"SP035","SP078",1,"Frelat et al. 2022"
"SP037","SP078",1,"Frelat et al. 2022"
"SP003","SP078",1,"Frelat et al. 2022"
"SP004","SP078",1,"Frelat et al. 2022"
"SP005","SP078",1,"Frelat et al. 2022"
"SP006","SP078",1,"Frelat et al. 2022"
"SP007","SP078",1,"Frelat et al. 2022"
"SP025","SP078",1,"Frelat et al. 2022"
"SP026","SP078",1,"Frelat et al. 2022"
"SP039","SP078",1,"Frelat et al. 2022"
"SP043","SP078",1,"Frelat et al. 2022"
"SP044","SP078",1,"Frelat et al. 2022"
"SP045","SP078",1,"Frelat et al. 2022"
"SP047","SP078",1,"Frelat et al. 2022"
"SP048","SP078",1,"Frelat et al. 2022"
"SP050","SP078",1,"Frelat et al. 2022"
"SP053","SP078",1,"Frelat et al. 2022"
"SP054","SP078",1,"Frelat et al. 2022"
"SP056","SP078",1,"Frelat et al. 2022"
"SP057","SP078",1,"Frelat et al. 2022"
"SP058","SP078",1,"Frelat et al. 2022"
"SP059","SP078",1,"Frelat et al. 2022"
"SP060","SP078",1,"Frelat et al. 2022"
"SP061","SP078",1,"Frelat et al. 2022"
"SP062","SP078",1,"Frelat et al. 2022"
"SP063","SP078",1,"Frelat et al. 2022"
"SP064","SP078",1,"Frelat et al. 2022"
"SP065","SP078",1,"Frelat et al. 2022"
"SP069","SP078",1,"Frelat et al. 2022"
"SP071","SP078",1,"Frelat et al. 2022"
"SP072","SP078",1,"Frelat et al. 2022"
"SP073","SP078",1,"Frelat et al. 2022"
"SP074","SP078",1,"Frelat et al. 2022"
"SP076","SP078",1,"Frelat et al. 2022"
"SP079","SP078",1,"Frelat et al. 2022"
"SP031","SP078",1,"Frelat et al. 2022"
"SP094","SP078",1,"Frelat et al. 2022"
"SP095","SP078",1,"Frelat et al. 2022"
"SP097","SP078",1,"Frelat et al. 2022"
"SP098","SP078",1,"Frelat et al. 2022"
"SP008","SP117",1,"Frelat et al. 2022"
"SP017","SP117",1,"Frelat et al. 2022"
"SP032","SP117",1,"Frelat et al. 2022"
"SP033","SP117",1,"Frelat et al. 2022"
"SP028","SP117",1,"Frelat et al. 2022"
"SP034","SP117",1,"Frelat et al. 2022"
"SP035","SP117",1,"Frelat et al. 2022"
"SP003","SP117",1,"Frelat et al. 2022"
"SP004","SP117",1,"Frelat et al. 2022"
"SP005","SP117",1,"Frelat et al. 2022"
"SP006","SP117",1,"Frelat et al. 2022"
"SP007","SP117",1,"Frelat et al. 2022"
"SP025","SP117",1,"Frelat et al. 2022"
"SP026","SP117",1,"Frelat et al. 2022"
"SP038","SP117",1,"Frelat et al. 2022"
"SP039","SP117",1,"Frelat et al. 2022"
"SP045","SP117",1,"Frelat et al. 2022"
"SP047","SP117",1,"Frelat et al. 2022"
"SP048","SP117",1,"Frelat et al. 2022"
"SP051","SP117",1,"Frelat et al. 2022"
"SP053","SP117",1,"Frelat et al. 2022"
"SP056","SP117",1,"Frelat et al. 2022"
"SP057","SP117",1,"Frelat et al. 2022"
"SP058","SP117",1,"Frelat et al. 2022"
"SP059","SP117",1,"Frelat et al. 2022"
"SP060","SP117",1,"Frelat et al. 2022"
"SP063","SP117",1,"Frelat et al. 2022"
"SP069","SP117",1,"Frelat et al. 2022"
"SP071","SP117",1,"Frelat et al. 2022"
"SP072","SP117",1,"Frelat et al. 2022"
"SP074","SP117",1,"Frelat et al. 2022"
"SP021","SP117",1,"Frelat et al. 2022"
"SP013","SP117",1,"Frelat et al. 2022"
"SP031","SP117",1,"Frelat et al. 2022"
"SP094","SP117",1,"Frelat et al. 2022"
"SP095","SP117",1,"Frelat et al. 2022"
"SP097","SP117",1,"Frelat et al. 2022"
"SP098","SP117",1,"Frelat et al. 2022"
"SP017","SP112",1,"Frelat et al. 2022"
"SP028","SP112",1,"Frelat et al. 2022"
"SP003","SP112",1,"Frelat et al. 2022"
"SP004","SP112",1,"Frelat et al. 2022"
"SP005","SP112",1,"Frelat et al. 2022"
"SP006","SP112",1,"Frelat et al. 2022"
"SP007","SP112",1,"Frelat et al. 2022"
"SP025","SP112",1,"Frelat et al. 2022"
"SP026","SP112",1,"Frelat et al. 2022"
"SP038","SP112",1,"Frelat et al. 2022"
"SP042","SP112",1,"Frelat et al. 2022"
"SP043","SP112",1,"Frelat et al. 2022"
"SP044","SP112",1,"Frelat et al. 2022"
"SP045","SP112",1,"Frelat et al. 2022"
"SP046","SP112",1,"Frelat et al. 2022"
"SP047","SP112",1,"Frelat et al. 2022"
"SP048","SP112",1,"Frelat et al. 2022"
"SP050","SP112",1,"Frelat et al. 2022"
"SP051","SP112",1,"Frelat et al. 2022"
"SP053","SP112",1,"Frelat et al. 2022"
"SP054","SP112",1,"Frelat et al. 2022"
"SP055","SP112",1,"Frelat et al. 2022"
"SP056","SP112",1,"Frelat et al. 2022"
"SP057","SP112",1,"Frelat et al. 2022"
"SP058","SP112",1,"Frelat et al. 2022"
"SP060","SP112",1,"Frelat et al. 2022"
"SP062","SP112",1,"Frelat et al. 2022"
"SP063","SP112",1,"Frelat et al. 2022"
"SP064","SP112",1,"Frelat et al. 2022"
"SP065","SP112",1,"Frelat et al. 2022"
"SP066","SP112",1,"Frelat et al. 2022"
"SP102","SP112",1,"Frelat et al. 2022"
"SP070","SP112",1,"Frelat et al. 2022"
"SP071","SP112",1,"Frelat et al. 2022"
"SP078","SP112",1,"Frelat et al. 2022"
"SP112","SP112",1,"Frelat et al. 2022"
"SP031","SP112",1,"Frelat et al. 2022"
"SP097","SP112",1,"Frelat et al. 2022"
"SP098","SP112",1,"Frelat et al. 2022"
"SP025","SP079",1,"Frelat et al. 2022"
"SP043","SP079",1,"Frelat et al. 2022"
"SP044","SP079",1,"Frelat et al. 2022"
"SP046","SP079",1,"Frelat et al. 2022"
"SP112","SP079",1,"Frelat et al. 2022"
"SP079","SP079",1,"Frelat et al. 2022"
"SP031","SP079",1,"Frelat et al. 2022"
"SP001","SP079",1,"Frelat et al. 2022"
"SP001","SP080",1,"Frelat et al. 2022"
"SP025","SP081",1,"Frelat et al. 2022"
"SP023","SP081",1,"Frelat et al. 2022"
"SP092","SP081",1,"Frelat et al. 2022"
"SP001","SP081",1,"Frelat et al. 2022"
"SP016","SP081",1,"Frelat et al. 2022"
"SP025","SP082",1,"Frelat et al. 2022"
"SP023","SP082",1,"Frelat et al. 2022"
"SP092","SP082",1,"Frelat et al. 2022"
"SP001","SP082",1,"Frelat et al. 2022"
"SP016","SP082",1,"Frelat et al. 2022"
"SP002","SP022",1,"Frelat et al. 2022"
"SP028","SP022",1,"Frelat et al. 2022"
"SP034","SP022",1,"Frelat et al. 2022"
"SP003","SP022",1,"Frelat et al. 2022"
"SP004","SP022",1,"Frelat et al. 2022"
"SP005","SP022",1,"Frelat et al. 2022"
"SP006","SP022",1,"Frelat et al. 2022"
"SP007","SP022",1,"Frelat et al. 2022"
"SP026","SP022",1,"Frelat et al. 2022"
"SP038","SP022",1,"Frelat et al. 2022"
"SP111","SP022",1,"Frelat et al. 2022"
"SP109","SP022",1,"Frelat et al. 2022"
"SP010","SP022",1,"Frelat et al. 2022"
"SP011","SP022",1,"Frelat et al. 2022"
"SP012","SP022",1,"Frelat et al. 2022"
"SP107","SP022",1,"Frelat et al. 2022"
"SP090","SP022",1,"Frelat et al. 2022"
"SP014","SP022",1,"Frelat et al. 2022"
"SP094","SP022",1,"Frelat et al. 2022"
"SP096","SP022",1,"Frelat et al. 2022"
"SP106","SP022",1,"Frelat et al. 2022"
"SP100","SP022",1,"Frelat et al. 2022"
"SP101","SP022",1,"Frelat et al. 2022"
"SP001","SP022",1,"Frelat et al. 2022"
"SP015","SP022",1,"Frelat et al. 2022"
"SP009","SP022",1,"Frelat et al. 2022"
"SP016","SP022",1,"Frelat et al. 2022"
"SP001","SP024",1,"Frelat et al. 2022"
"SP015","SP024",1,"Frelat et al. 2022"
"SP009","SP024",1,"Frelat et al. 2022"
"SP001","SP083",1,"Frelat et al. 2022"
"SP015","SP083",1,"Frelat et al. 2022"
"SP009","SP083",1,"Frelat et al. 2022"
"SP001","SP084",1,"Frelat et al. 2022"
"SP015","SP084",1,"Frelat et al. 2022"
"SP009","SP084",1,"Frelat et al. 2022"
"SP020","SP084",1,"Frelat et al. 2022"
"SP016","SP084",1,"Frelat et al. 2022"
"SP001","SP115",1,"Frelat et al. 2022"
"SP020","SP115",1,"Frelat et al. 2022"
"SP001","SP085",1,"Frelat et al. 2022"
"SP016","SP085",1,"Frelat et al. 2022"
"SP001","SP116",1,"Frelat et al. 2022"
"SP016","SP116",1,"Frelat et al. 2022"
"SP001","SP118",1,"Frelat et al. 2022"
"SP016","SP118",1,"Frelat et al. 2022"
"SP001","SP109",1,"Frelat et al. 2022"
"SP016","SP109",1,"Frelat et al. 2022"
"SP025","SP018",1,"Frelat et al. 2022"
"SP111","SP018",1,"Frelat et al. 2022"
"SP087","SP018",1,"Frelat et al. 2022"
"SP103","SP018",1,"Frelat et al. 2022"
"SP023","SP018",1,"Frelat et al. 2022"
"SP107","SP018",1,"Frelat et al. 2022"
"SP091","SP018",1,"Frelat et al. 2022"
"SP092","SP018",1,"Frelat et al. 2022"
"SP094","SP018",1,"Frelat et al. 2022"
"SP110","SP018",1,"Frelat et al. 2022"
"SP097","SP018",1,"Frelat et al. 2022"
"SP098","SP018",1,"Frelat et al. 2022"
"SP099","SP018",1,"Frelat et al. 2022"
"SP001","SP018",1,"Frelat et al. 2022"
"SP015","SP018",1,"Frelat et al. 2022"
"SP009","SP018",1,"Frelat et al. 2022"
"SP020","SP018",1,"Frelat et al. 2022"
"SP016","SP018",1,"Frelat et al. 2022"
"SP025","SP019",1,"Frelat et al. 2022"
"SP111","SP019",1,"Frelat et al. 2022"
"SP087","SP019",1,"Frelat et al. 2022"
"SP103","SP019",1,"Frelat et al. 2022"
"SP023","SP019",1,"Frelat et al. 2022"
"SP107","SP019",1,"Frelat et al. 2022"
"SP091","SP019",1,"Frelat et al. 2022"
"SP092","SP019",1,"Frelat et al. 2022"
"SP093","SP019",1,"Frelat et al. 2022"
"SP094","SP019",1,"Frelat et al. 2022"
"SP110","SP019",1,"Frelat et al. 2022"
"SP097","SP019",1,"Frelat et al. 2022"
"SP098","SP019",1,"Frelat et al. 2022"
"SP099","SP019",1,"Frelat et al. 2022"
"SP001","SP019",1,"Frelat et al. 2022"
"SP015","SP019",1,"Frelat et al. 2022"
"SP009","SP019",1,"Frelat et al. 2022"
"SP002","SP029",1,"Frelat et al. 2022"
"SP033","SP029",1,"Frelat et al. 2022"
"SP018","SP029",1,"Frelat et al. 2022"
"SP019","SP029",1,"Frelat et al. 2022"
"SP113","SP029",1,"Frelat et al. 2022"
"SP114","SP029",1,"Frelat et al. 2022"
"SP103","SP029",1,"Frelat et al. 2022"
"SP023","SP029",1,"Frelat et al. 2022"
"SP010","SP029",1,"Frelat et al. 2022"
"SP011","SP029",1,"Frelat et al. 2022"
"SP012","SP029",1,"Frelat et al. 2022"
"SP107","SP029",1,"Frelat et al. 2022"
"SP090","SP029",1,"Frelat et al. 2022"
"SP091","SP029",1,"Frelat et al. 2022"
"SP014","SP029",1,"Frelat et al. 2022"
"SP094","SP029",1,"Frelat et al. 2022"
"SP095","SP029",1,"Frelat et al. 2022"
"SP110","SP029",1,"Frelat et al. 2022"
"SP096","SP029",1,"Frelat et al. 2022"
"SP106","SP029",1,"Frelat et al. 2022"
"SP097","SP029",1,"Frelat et al. 2022"
"SP098","SP029",1,"Frelat et al. 2022"
"SP015","SP029",1,"Frelat et al. 2022"
"SP009","SP029",1,"Frelat et al. 2022"
"SP016","SP029",1,"Frelat et al. 2022"
"SP019","SP030",1,"Frelat et al. 2022"
"SP113","SP030",1,"Frelat et al. 2022"
"SP103","SP030",1,"Frelat et al. 2022"
"SP021","SP030",1,"Frelat et al. 2022"
"SP013","SP030",1,"Frelat et al. 2022"
"SP088","SP030",1,"Frelat et al. 2022"
"SP089","SP030",1,"Frelat et al. 2022"
"SP023","SP030",1,"Frelat et al. 2022"
"SP010","SP030",1,"Frelat et al. 2022"
"SP011","SP030",1,"Frelat et al. 2022"
"SP012","SP030",1,"Frelat et al. 2022"
"SP091","SP030",1,"Frelat et al. 2022"
"SP015","SP030",1,"Frelat et al. 2022"
"SP009","SP030",1,"Frelat et al. 2022"
"SP020","SP030",1,"Frelat et al. 2022"
"SP016","SP030",1,"Frelat et al. 2022"
"SP025","SP113",1,"Frelat et al. 2022"
"SP087","SP113",1,"Frelat et al. 2022"
"SP025","SP114",1,"Frelat et al. 2022"
"SP115","SP114",1,"Frelat et al. 2022"
"SP087","SP114",1,"Frelat et al. 2022"
"SP001","SP114",1,"Frelat et al. 2022"
"SP009","SP114",1,"Frelat et al. 2022"
"SP016","SP114",1,"Frelat et al. 2022"
"SP002","SP086",1,"Frelat et al. 2022"
"SP001","SP086",1,"Frelat et al. 2022"
"SP015","SP086",1,"Frelat et al. 2022"
"SP111","SP027",1,"Frelat et al. 2022"
"SP116","SP027",1,"Frelat et al. 2022"
"SP010","SP027",1,"Frelat et al. 2022"
"SP011","SP027",1,"Frelat et al. 2022"
"SP012","SP027",1,"Frelat et al. 2022"
"SP107","SP027",1,"Frelat et al. 2022"
"SP015","SP027",1,"Frelat et al. 2022"
"SP009","SP027",1,"Frelat et al. 2022"
"SP020","SP027",1,"Frelat et al. 2022"
"SP016","SP027",1,"Frelat et al. 2022"
"SP111","SP087",1,"Frelat et al. 2022"
"SP087","SP087",1,"Frelat et al. 2022"
"SP107","SP087",1,"Frelat et al. 2022"
"SP001","SP087",1,"Frelat et al. 2022"
"SP015","SP087",1,"Frelat et al. 2022"
"SP009","SP087",1,"Frelat et al. 2022"
"SP020","SP087",1,"Frelat et al. 2022"
"SP016","SP087",1,"Frelat et al. 2022"
"SP111","SP103",1,"Frelat et al. 2022"
"SP103","SP103",1,"Frelat et al. 2022"
"SP107","SP103",1,"Frelat et al. 2022"
"SP001","SP103",1,"Frelat et al. 2022"
"SP015","SP103",1,"Frelat et al. 2022"
"SP009","SP103",1,"Frelat et al. 2022"
"SP020","SP103",1,"Frelat et al. 2022"
"SP016","SP103",1,"Frelat et al. 2022"
"SP111","SP021",1,"Frelat et al. 2022"
"SP107","SP021",1,"Frelat et al. 2022"
"SP001","SP021",1,"Frelat et al. 2022"
"SP015","SP021",1,"Frelat et al. 2022"
"SP009","SP021",1,"Frelat et al. 2022"
"SP020","SP021",1,"Frelat et al. 2022"
"SP016","SP021",1,"Frelat et al. 2022"
"SP111","SP013",1,"Frelat et al. 2022"
"SP021","SP013",1,"Frelat et al. 2022"
"SP013","SP013",1,"Frelat et al. 2022"
"SP107","SP013",1,"Frelat et al. 2022"
"SP001","SP013",1,"Frelat et al. 2022"
"SP015","SP013",1,"Frelat et al. 2022"
"SP009","SP013",1,"Frelat et al. 2022"
"SP020","SP013",1,"Frelat et al. 2022"
"SP016","SP013",1,"Frelat et al. 2022"
"SP021","SP088",1,"Frelat et al. 2022"
"SP013","SP088",1,"Frelat et al. 2022"
"SP107","SP088",1,"Frelat et al. 2022"
"SP001","SP088",1,"Frelat et al. 2022"
"SP015","SP088",1,"Frelat et al. 2022"
"SP009","SP088",1,"Frelat et al. 2022"
"SP020","SP088",1,"Frelat et al. 2022"
"SP016","SP088",1,"Frelat et al. 2022"
"SP001","SP089",1,"Frelat et al. 2022"
"SP009","SP089",1,"Frelat et al. 2022"
"SP016","SP089",1,"Frelat et al. 2022"
"SP025","SP023",1,"Frelat et al. 2022"
"SP084","SP023",1,"Frelat et al. 2022"
"SP010","SP023",1,"Frelat et al. 2022"
"SP011","SP023",1,"Frelat et al. 2022"
"SP012","SP023",1,"Frelat et al. 2022"
"SP001","SP023",1,"Frelat et al. 2022"
"SP015","SP023",1,"Frelat et al. 2022"
"SP009","SP023",1,"Frelat et al. 2022"
"SP020","SP023",1,"Frelat et al. 2022"
"SP016","SP023",1,"Frelat et al. 2022"
"SP017","SP010",1,"Frelat et al. 2022"
"SP025","SP010",1,"Frelat et al. 2022"
"SP094","SP010",1,"Frelat et al. 2022"
"SP001","SP010",1,"Frelat et al. 2022"
"SP015","SP010",1,"Frelat et al. 2022"
"SP009","SP010",1,"Frelat et al. 2022"
"SP020","SP010",1,"Frelat et al. 2022"
"SP016","SP010",1,"Frelat et al. 2022"
"SP017","SP011",1,"Frelat et al. 2022"
"SP025","SP011",1,"Frelat et al. 2022"
"SP094","SP011",1,"Frelat et al. 2022"
"SP001","SP011",1,"Frelat et al. 2022"
"SP015","SP011",1,"Frelat et al. 2022"
"SP009","SP011",1,"Frelat et al. 2022"
"SP020","SP011",1,"Frelat et al. 2022"
"SP016","SP011",1,"Frelat et al. 2022"
"SP017","SP012",1,"Frelat et al. 2022"
"SP025","SP012",1,"Frelat et al. 2022"
"SP087","SP012",1,"Frelat et al. 2022"
"SP094","SP012",1,"Frelat et al. 2022"
"SP001","SP012",1,"Frelat et al. 2022"
"SP015","SP012",1,"Frelat et al. 2022"
"SP009","SP012",1,"Frelat et al. 2022"
"SP020","SP012",1,"Frelat et al. 2022"
"SP016","SP012",1,"Frelat et al. 2022"
"SP001","SP107",1,"Frelat et al. 2022"
"SP009","SP107",1,"Frelat et al. 2022"
"SP020","SP107",1,"Frelat et al. 2022"
"SP009","SP090",1,"Frelat et al. 2022"
"SP020","SP090",1,"Frelat et al. 2022"
"SP001","SP091",1,"Frelat et al. 2022"
"SP001","SP092",1,"Frelat et al. 2022"
"SP009","SP092",1,"Frelat et al. 2022"
"SP020","SP092",1,"Frelat et al. 2022"
"SP001","SP093",1,"Frelat et al. 2022"
"SP009","SP093",1,"Frelat et al. 2022"
"SP020","SP093",1,"Frelat et al. 2022"
"SP001","SP014",1,"Frelat et al. 2022"
"SP009","SP014",1,"Frelat et al. 2022"
"SP028","SP031",1,"Frelat et al. 2022"
"SP025","SP031",1,"Frelat et al. 2022"
"SP001","SP094",1,"Frelat et al. 2022"
"SP017","SP095",1,"Frelat et al. 2022"
"SP111","SP095",1,"Frelat et al. 2022"
"SP021","SP095",1,"Frelat et al. 2022"
"SP013","SP095",1,"Frelat et al. 2022"
"SP091","SP095",1,"Frelat et al. 2022"
"SP100","SP095",1,"Frelat et al. 2022"
"SP101","SP095",1,"Frelat et al. 2022"
"SP001","SP110",1,"Frelat et al. 2022"
"SP107","SP096",1,"Frelat et al. 2022"
"SP090","SP096",1,"Frelat et al. 2022"
"SP014","SP096",1,"Frelat et al. 2022"
"SP096","SP096",1,"Frelat et al. 2022"
"SP106","SP096",1,"Frelat et al. 2022"
"SP001","SP096",1,"Frelat et al. 2022"
"SP015","SP096",1,"Frelat et al. 2022"
"SP009","SP096",1,"Frelat et al. 2022"
"SP090","SP106",1,"Frelat et al. 2022"
"SP106","SP106",1,"Frelat et al. 2022"
"SP001","SP106",1,"Frelat et al. 2022"
"SP015","SP106",1,"Frelat et al. 2022"
"SP009","SP106",1,"Frelat et al. 2022"
"SP002","SP097",1,"Frelat et al. 2022"
"SP087","SP097",1,"Frelat et al. 2022"
"SP103","SP097",1,"Frelat et al. 2022"
"SP107","SP097",1,"Frelat et al. 2022"
"SP097","SP097",1,"Frelat et al. 2022"
"SP098","SP097",1,"Frelat et al. 2022"
"SP001","SP097",1,"Frelat et al. 2022"
"SP002","SP098",1,"Frelat et al. 2022"
"SP111","SP098",1,"Frelat et al. 2022"
"SP107","SP098",1,"Frelat et al. 2022"
"SP098","SP098",1,"Frelat et al. 2022"
"SP099","SP098",1,"Frelat et al. 2022"
"SP001","SP098",1,"Frelat et al. 2022"
